,influencer_name,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,influencer,topic-1_influencer_negative,topic0_influencer_negative,topic1_influencer_negative,topic2_influencer_negative,topic3_influencer_negative,topic4_influencer_negative,topic5_influencer_negative,topic6_influencer_negative,topic7_influencer_negative,topic8_influencer_negative,topic-1_influencer_neutral,topic0_influencer_neutral,topic1_influencer_neutral,topic2_influencer_neutral,topic3_influencer_neutral,topic4_influencer_neutral,topic5_influencer_neutral,topic6_influencer_neutral,topic7_influencer_neutral,topic8_influencer_neutral,topic-1_influencer_positive,topic0_influencer_positive,topic1_influencer_positive,topic2_influencer_positive,topic3_influencer_positive,topic4_influencer_positive,topic5_influencer_positive,topic6_influencer_positive,topic7_influencer_positive,topic8_influencer_positive
113,MiawAug,-0.062041923,-0.0065033846,0.020020185,0.24196176,0.032157402,0.0059333025,-0.051893458,0.10085693,MiawAug,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714
114,Windah Basudara,-0.054351874,-0.008111763,0.015553655,0.25801355,0.031661164,0.012522609,-0.06450772,0.11393637,Windah Basudara,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176
115,Jonathan Liandi,-0.059886083,-0.0071562165,0.01853453,0.23511446,0.031364202,0.0053699054,-0.05112856,0.097656325,Jonathan Liandi,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565
116,BTR Zuxxy,-0.059964463,-0.008570077,0.017296247,0.23791601,0.031923387,0.0048060236,-0.052854855,0.09826996,BTR Zuxxy,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695
117,EVOS Reza,-0.06413523,-0.009646464,0.01806751,0.25531685,0.03432098,0.004945064,-0.057098594,0.10527118,EVOS Reza,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049
118,Donkey,-0.04947997,-0.008315041,0.013410328,0.24971281,0.029977567,0.01366592,-0.06492433,0.11187366,Donkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Kayes,-0.06136184,-0.0073032156,0.019058364,0.25532907,0.033034254,0.008374156,-0.057974808,0.10861276,Kayes,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437
120,Oura Gaming,-0.06391171,-0.007086333,0.020293683,0.25744614,0.033741094,0.007435411,-0.056830525,0.1084671,Oura Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,BTR Luxxy,-0.05179378,-0.0067329193,0.015707081,0.19971702,0.026677078,0.0019504211,-0.044002756,0.083740436,BTR Luxxy,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066
122,Leokoce,-0.058775418,-0.008512509,0.017078988,0.28084505,0.03428005,0.014116409,-0.07033514,0.124490134,Leokoce,0.9139035149760868,0.9139035149760868,0.9139035149760868,0.9139035149760868,0.9139035149760868,0.9139035149760868,0.9139035149760868,0.9139035149760868,0.9139035149760868,0.9139035149760868,0.8602969102237535,0.8602969102237535,0.8602969102237535,0.8602969102237535,0.8602969102237535,0.8602969102237535,0.8602969102237535,0.8602969102237535,0.8602969102237535,0.8602969102237535,0.9196569287293667,0.9196569287293667,0.9196569287293667,0.9196569287293667,0.9196569287293667,0.9196569287293667,0.9196569287293667,0.9196569287293667,0.9196569287293667,0.9196569287293667
123,Sarah Viloid,-0.06748858,-0.0075287037,0.02139303,0.27345914,0.035741773,0.008134371,-0.060656723,0.115454815,Sarah Viloid,0.9518400905849217,0.9518400905849217,0.9518400905849217,0.9518400905849217,0.9518400905849217,0.9518400905849217,0.9518400905849217,0.9518400905849217,0.9518400905849217,0.9518400905849217,0.8811612217514603,0.8811612217514603,0.8811612217514603,0.8811612217514603,0.8811612217514603,0.8811612217514603,0.8811612217514603,0.8811612217514603,0.8811612217514603,0.8811612217514603,0.9133662270272479,0.9133662270272479,0.9133662270272479,0.9133662270272479,0.9133662270272479,0.9133662270272479,0.9133662270272479,0.9133662270272479,0.9133662270272479,0.9133662270272479
124,Rekt,-0.05871754,-0.009022679,0.016369529,0.23408878,0.03149228,0.0044496683,-0.052501064,0.09644471,Rekt,0.5331553816795349,0.5331553816795349,0.5331553816795349,0.5331553816795349,0.5331553816795349,0.5331553816795349,0.5331553816795349,0.5331553816795349,0.5331553816795349,0.5331553816795349,0.995060384273529,0.995060384273529,0.995060384273529,0.995060384273529,0.995060384273529,0.995060384273529,0.995060384273529,0.995060384273529,0.995060384273529,0.995060384273529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Hanan Attaki,-0.06009536,-0.007956326,0.017973054,0.23536415,0.03148444,0.0040243273,-0.051858477,0.09788108,Hanan Attaki,0.811098097761472,0.811098097761472,0.811098097761472,0.811098097761472,0.811098097761472,0.811098097761472,0.811098097761472,0.811098097761472,0.811098097761472,0.811098097761472,0.914090135799987,0.914090135799987,0.914090135799987,0.914090135799987,0.914090135799987,0.914090135799987,0.914090135799987,0.914090135799987,0.914090135799987,0.914090135799987,0.8996076176563899,0.8996076176563899,0.8996076176563899,0.8996076176563899,0.8996076176563899,0.8996076176563899,0.8996076176563899,0.8996076176563899,0.8996076176563899,0.8996076176563899
126,Adi Hidayat,-0.06644968,-0.009150803,0.019478004,0.26303223,0.03524824,0.0054664994,-0.058162205,0.10877822,Adi Hidayat,0.8424914066608136,0.8424914066608136,0.8424914066608136,0.8424914066608136,0.8424914066608136,0.8424914066608136,0.8424914066608136,0.8424914066608136,0.8424914066608136,0.8424914066608136,0.9750182830172477,0.9750182830172477,0.9750182830172477,0.9750182830172477,0.9750182830172477,0.9750182830172477,0.9750182830172477,0.9750182830172477,0.9750182830172477,0.9750182830172477,0.8747314310842945,0.8747314310842945,0.8747314310842945,0.8747314310842945,0.8747314310842945,0.8747314310842945,0.8747314310842945,0.8747314310842945,0.8747314310842945,0.8747314310842945
127,Abdul Somad,-0.060256146,-0.008324211,0.01763887,0.2385627,0.03197259,0.0049462877,-0.05277222,0.09864851,Abdul Somad,0.9478768921289288,0.9478768921289288,0.9478768921289288,0.9478768921289288,0.9478768921289288,0.9478768921289288,0.9478768921289288,0.9478768921289288,0.9478768921289288,0.9478768921289288,0.9697539756172582,0.9697539756172582,0.9697539756172582,0.9697539756172582,0.9697539756172582,0.9697539756172582,0.9697539756172582,0.9697539756172582,0.9697539756172582,0.9697539756172582,0.9034325161150524,0.9034325161150524,0.9034325161150524,0.9034325161150524,0.9034325161150524,0.9034325161150524,0.9034325161150524,0.9034325161150524,0.9034325161150524,0.9034325161150524
128,Gus Baha,-0.06991199,-0.0073284274,0.022559686,0.27265492,0.03623662,0.0066859126,-0.05847628,0.113650724,Gus Baha,0.8763130865991116,0.8763130865991116,0.8763130865991116,0.8763130865991116,0.8763130865991116,0.8763130865991116,0.8763130865991116,0.8763130865991116,0.8763130865991116,0.8763130865991116,0.9566133818344066,0.9566133818344066,0.9566133818344066,0.9566133818344066,0.9566133818344066,0.9566133818344066,0.9566133818344066,0.9566133818344066,0.9566133818344066,0.9566133818344066,0.8655758166107638,0.8655758166107638,0.8655758166107638,0.8655758166107638,0.8655758166107638,0.8655758166107638,0.8655758166107638,0.8655758166107638,0.8655758166107638,0.8655758166107638
129,Yusuf Mansur,-0.06724141,-0.009135097,0.01982221,0.26594475,0.0356222,0.0055823354,-0.058707822,0.11003115,Yusuf Mansur,0.8984617157415911,0.8984617157415911,0.8984617157415911,0.8984617157415911,0.8984617157415911,0.8984617157415911,0.8984617157415911,0.8984617157415911,0.8984617157415911,0.8984617157415911,0.9419000994075428,0.9419000994075428,0.9419000994075428,0.9419000994075428,0.9419000994075428,0.9419000994075428,0.9419000994075428,0.9419000994075428,0.9419000994075428,0.9419000994075428,0.7981098771095276,0.7981098771095276,0.7981098771095276,0.7981098771095276,0.7981098771095276,0.7981098771095276,0.7981098771095276,0.7981098771095276,0.7981098771095276,0.7981098771095276
130,Salim A. Fillah,-0.060993034,-0.0076843915,0.018678663,0.23580533,0.03147366,0.0029614912,-0.051725943,0.09873695,Salim A. Fillah,0.9052138005693754,0.9052138005693754,0.9052138005693754,0.9052138005693754,0.9052138005693754,0.9052138005693754,0.9052138005693754,0.9052138005693754,0.9052138005693754,0.9052138005693754,0.9392027272734531,0.9392027272734531,0.9392027272734531,0.9392027272734531,0.9392027272734531,0.9392027272734531,0.9392027272734531,0.9392027272734531,0.9392027272734531,0.9392027272734531,0.9070057231001556,0.9070057231001556,0.9070057231001556,0.9070057231001556,0.9070057231001556,0.9070057231001556,0.9070057231001556,0.9070057231001556,0.9070057231001556,0.9070057231001556
131,Habib Jindan,-0.06974925,0.0035353936,0.033703357,0.21146347,0.026242042,-0.0110974135,-0.037794482,0.10132272,Habib Jindan,0.9578052418572562,0.9578052418572562,0.9578052418572562,0.9578052418572562,0.9578052418572562,0.9578052418572562,0.9578052418572562,0.9578052418572562,0.9578052418572562,0.9578052418572562,0.9270126036507018,0.9270126036507018,0.9270126036507018,0.9270126036507018,0.9270126036507018,0.9270126036507018,0.9270126036507018,0.9270126036507018,0.9270126036507018,0.9270126036507018,0.9017271087613217,0.9017271087613217,0.9017271087613217,0.9017271087613217,0.9017271087613217,0.9017271087613217,0.9017271087613217,0.9017271087613217,0.9017271087613217,0.9017271087613217
132,Habib Novel Alaydrus,-0.06618156,-0.004943189,0.023408897,0.2473411,0.03254473,0.0032503568,-0.051648136,0.10546659,Habib Novel Alaydrus,0.9123070013934168,0.9123070013934168,0.9123070013934168,0.9123070013934168,0.9123070013934168,0.9123070013934168,0.9123070013934168,0.9123070013934168,0.9123070013934168,0.9123070013934168,0.9656064932162945,0.9656064932162945,0.9656064932162945,0.9656064932162945,0.9656064932162945,0.9656064932162945,0.9656064932162945,0.9656064932162945,0.9656064932162945,0.9656064932162945,0.9181602254058375,0.9181602254058375,0.9181602254058375,0.9181602254058375,0.9181602254058375,0.9181602254058375,0.9181602254058375,0.9181602254058375,0.9181602254058375,0.9181602254058375
133,Buya Yahya,-0.06396783,-0.0034410842,0.024021477,0.23125724,0.030190432,0.0007605623,-0.0473237,0.100393824,Buya Yahya,0.9093751412327007,0.9093751412327007,0.9093751412327007,0.9093751412327007,0.9093751412327007,0.9093751412327007,0.9093751412327007,0.9093751412327007,0.9093751412327007,0.9093751412327007,0.9279757256967476,0.9279757256967476,0.9279757256967476,0.9279757256967476,0.9279757256967476,0.9279757256967476,0.9279757256967476,0.9279757256967476,0.9279757256967476,0.9279757256967476,0.8744672778106871,0.8744672778106871,0.8744672778106871,0.8744672778106871,0.8744672778106871,0.8744672778106871,0.8744672778106871,0.8744672778106871,0.8744672778106871,0.8744672778106871
134,Habib Rizieq,-0.07117282,0.0037458315,0.03461363,0.21258731,0.026297549,-0.012843252,-0.037850566,0.10273352,Habib Rizieq,0.94733386496975,0.94733386496975,0.94733386496975,0.94733386496975,0.94733386496975,0.94733386496975,0.94733386496975,0.94733386496975,0.94733386496975,0.94733386496975,0.9616386719371961,0.9616386719371961,0.9616386719371961,0.9616386719371961,0.9616386719371961,0.9616386719371961,0.9616386719371961,0.9616386719371961,0.9616386719371961,0.9616386719371961,0.8275354305903116,0.8275354305903116,0.8275354305903116,0.8275354305903116,0.8275354305903116,0.8275354305903116,0.8275354305903116,0.8275354305903116,0.8275354305903116,0.8275354305903116
135,KH. Cholil Nafis,-0.06766032,-0.008046891,0.02097508,0.26556823,0.035421666,0.006082589,-0.05772063,0.11032052,KH. Cholil Nafis,0.8910433053970337,0.8910433053970337,0.8910433053970337,0.8910433053970337,0.8910433053970337,0.8910433053970337,0.8910433053970337,0.8910433053970337,0.8910433053970337,0.8910433053970337,0.9822997470586998,0.9822997470586998,0.9822997470586998,0.9822997470586998,0.9822997470586998,0.9822997470586998,0.9822997470586998,0.9822997470586998,0.9822997470586998,0.9822997470586998,0.8924515023827553,0.8924515023827553,0.8924515023827553,0.8924515023827553,0.8924515023827553,0.8924515023827553,0.8924515023827553,0.8924515023827553,0.8924515023827553,0.8924515023827553
136,Hilman Fauzi,-0.069722034,-0.00916883,0.020826098,0.2752173,0.036824465,0.005911552,-0.060515326,0.113985434,Hilman Fauzi,0.9001888900995254,0.9001888900995254,0.9001888900995254,0.9001888900995254,0.9001888900995254,0.9001888900995254,0.9001888900995254,0.9001888900995254,0.9001888900995254,0.9001888900995254,0.9510170291770589,0.9510170291770589,0.9510170291770589,0.9510170291770589,0.9510170291770589,0.9510170291770589,0.9510170291770589,0.9510170291770589,0.9510170291770589,0.9510170291770589,0.9031627100138437,0.9031627100138437,0.9031627100138437,0.9031627100138437,0.9031627100138437,0.9031627100138437,0.9031627100138437,0.9031627100138437,0.9031627100138437,0.9031627100138437
137,Syafiq Riza Basalamah,-0.06855738,-0.009156195,0.020351896,0.27086952,0.036261186,0.0057556834,-0.059670493,0.112130016,Syafiq Riza Basalamah,0.9234488766926986,0.9234488766926986,0.9234488766926986,0.9234488766926986,0.9234488766926986,0.9234488766926986,0.9234488766926986,0.9234488766926986,0.9234488766926986,0.9234488766926986,0.9598243626478676,0.9598243626478676,0.9598243626478676,0.9598243626478676,0.9598243626478676,0.9598243626478676,0.9598243626478676,0.9598243626478676,0.9598243626478676,0.9598243626478676,0.9463062156254137,0.9463062156254137,0.9463062156254137,0.9463062156254137,0.9463062156254137,0.9463062156254137,0.9463062156254137,0.9463062156254137,0.9463062156254137,0.9463062156254137
138,Ernest Prakasa,-0.05420235,-0.0076996177,0.016189419,0.21409696,0.029021537,0.003826478,-0.047814786,0.089187995,Ernest Prakasa,0.9231636789109972,0.9231636789109972,0.9231636789109972,0.9231636789109972,0.9231636789109972,0.9231636789109972,0.9231636789109972,0.9231636789109972,0.9231636789109972,0.9231636789109972,0.9660327840695339,0.9660327840695339,0.9660327840695339,0.9660327840695339,0.9660327840695339,0.9660327840695339,0.9660327840695339,0.9660327840695339,0.9660327840695339,0.9660327840695339,0.9082561310599832,0.9082561310599832,0.9082561310599832,0.9082561310599832,0.9082561310599832,0.9082561310599832,0.9082561310599832,0.9082561310599832,0.9082561310599832,0.9082561310599832
139,Joko Anwar,-0.06728668,-0.009392233,0.019609936,0.2665694,0.03573877,0.0054840706,-0.05904388,0.11019204,Joko Anwar,0.9704215542266243,0.9704215542266243,0.9704215542266243,0.9704215542266243,0.9704215542266243,0.9704215542266243,0.9704215542266243,0.9704215542266243,0.9704215542266243,0.9704215542266243,0.9401791678077873,0.9401791678077873,0.9401791678077873,0.9401791678077873,0.9401791678077873,0.9401791678077873,0.9401791678077873,0.9401791678077873,0.9401791678077873,0.9401791678077873,0.9054453923540601,0.9054453923540601,0.9054453923540601,0.9054453923540601,0.9054453923540601,0.9054453923540601,0.9054453923540601,0.9054453923540601,0.9054453923540601,0.9054453923540601
140,Dandhy Laksono,-0.049244247,-0.007626436,0.0136750825,0.19642721,0.02643335,0.003707609,-0.04410095,0.0809052,Dandhy Laksono,0.9452479676558421,0.9452479676558421,0.9452479676558421,0.9452479676558421,0.9452479676558421,0.9452479676558421,0.9452479676558421,0.9452479676558421,0.9452479676558421,0.9452479676558421,0.9421180773015115,0.9421180773015115,0.9421180773015115,0.9421180773015115,0.9421180773015115,0.9421180773015115,0.9421180773015115,0.9421180773015115,0.9421180773015115,0.9421180773015115,0.8460521788308115,0.8460521788308115,0.8460521788308115,0.8460521788308115,0.8460521788308115,0.8460521788308115,0.8460521788308115,0.8460521788308115,0.8460521788308115,0.8460521788308115
141,Gina S. Noer,-0.06717942,-0.009063294,0.020001002,0.26534837,0.035615962,0.0054563624,-0.058604576,0.1100108,Gina S. Noer,0.8985474243246275,0.8985474243246275,0.8985474243246275,0.8985474243246275,0.8985474243246275,0.8985474243246275,0.8985474243246275,0.8985474243246275,0.8985474243246275,0.8985474243246275,0.9325024636237176,0.9325024636237176,0.9325024636237176,0.9325024636237176,0.9325024636237176,0.9325024636237176,0.9325024636237176,0.9325024636237176,0.9325024636237176,0.9325024636237176,0.9135760554560909,0.9135760554560909,0.9135760554560909,0.9135760554560909,0.9135760554560909,0.9135760554560909,0.9135760554560909,0.9135760554560909,0.9135760554560909,0.9135760554560909
142,Remy Sylado,-0.06643477,-0.0074982224,0.020957345,0.26004255,0.03463143,0.006136193,-0.056199096,0.10818289,Remy Sylado,0.8792146867827365,0.8792146867827365,0.8792146867827365,0.8792146867827365,0.8792146867827365,0.8792146867827365,0.8792146867827365,0.8792146867827365,0.8792146867827365,0.8792146867827365,0.9636286194246959,0.9636286194246959,0.9636286194246959,0.9636286194246959,0.9636286194246959,0.9636286194246959,0.9636286194246959,0.9636286194246959,0.9636286194246959,0.9636286194246959,0.9117816814354488,0.9117816814354488,0.9117816814354488,0.9117816814354488,0.9117816814354488,0.9117816814354488,0.9117816814354488,0.9117816814354488,0.9117816814354488,0.9117816814354488
143,Andrea Hirata,-0.057477836,-0.006853141,0.017802939,0.22563244,0.030097283,0.005160179,-0.04905441,0.0937239,Andrea Hirata,0.8966572467357882,0.8966572467357882,0.8966572467357882,0.8966572467357882,0.8966572467357882,0.8966572467357882,0.8966572467357882,0.8966572467357882,0.8966572467357882,0.8966572467357882,0.7672907120726081,0.7672907120726081,0.7672907120726081,0.7672907120726081,0.7672907120726081,0.7672907120726081,0.7672907120726081,0.7672907120726081,0.7672907120726081,0.7672907120726081,0.9179326579158689,0.9179326579158689,0.9179326579158689,0.9179326579158689,0.9179326579158689,0.9179326579158689,0.9179326579158689,0.9179326579158689,0.9179326579158689,0.9179326579158689
144,Leila S. Chudori,-0.059417326,-0.006894633,0.018574245,0.2329091,0.031042863,0.005411434,-0.050485477,0.09682082,Leila S. Chudori,0.9005187114079793,0.9005187114079793,0.9005187114079793,0.9005187114079793,0.9005187114079793,0.9005187114079793,0.9005187114079793,0.9005187114079793,0.9005187114079793,0.9005187114079793,0.9559825053534556,0.9559825053534556,0.9559825053534556,0.9559825053534556,0.9559825053534556,0.9559825053534556,0.9559825053534556,0.9559825053534556,0.9559825053534556,0.9559825053534556,0.959257464323725,0.959257464323725,0.959257464323725,0.959257464323725,0.959257464323725,0.959257464323725,0.959257464323725,0.959257464323725,0.959257464323725,0.959257464323725
145,Seno Gumira Ajidarma,-0.06435174,-0.007288513,0.02027741,0.25193414,0.033554945,0.005933474,-0.054467,0.10479965,Seno Gumira Ajidarma,0.8778829032724554,0.8778829032724554,0.8778829032724554,0.8778829032724554,0.8778829032724554,0.8778829032724554,0.8778829032724554,0.8778829032724554,0.8778829032724554,0.8778829032724554,0.9597320323809981,0.9597320323809981,0.9597320323809981,0.9597320323809981,0.9597320323809981,0.9597320323809981,0.9597320323809981,0.9597320323809981,0.9597320323809981,0.9597320323809981,0.9304790216864962,0.9304790216864962,0.9304790216864962,0.9304790216864962,0.9304790216864962,0.9304790216864962,0.9304790216864962,0.9304790216864962,0.9304790216864962,0.9304790216864962
146,Wira Nagara,-0.05391635,-0.0047624893,0.018451942,0.20163181,0.026618183,0.0017157894,-0.04272514,0.08594249,Wira Nagara,0.9358110109965007,0.9358110109965007,0.9358110109965007,0.9358110109965007,0.9358110109965007,0.9358110109965007,0.9358110109965007,0.9358110109965007,0.9358110109965007,0.9358110109965007,0.9374349802098376,0.9374349802098376,0.9374349802098376,0.9374349802098376,0.9374349802098376,0.9374349802098376,0.9374349802098376,0.9374349802098376,0.9374349802098376,0.9374349802098376,0.9221103952990638,0.9221103952990638,0.9221103952990638,0.9221103952990638,0.9221103952990638,0.9221103952990638,0.9221103952990638,0.9221103952990638,0.9221103952990638,0.9221103952990638
147,Pandji Pragiwaksono,-0.054893617,-0.0078504775,0.016282361,0.21703367,0.029387472,0.003923129,-0.04847464,0.09029499,Pandji Pragiwaksono,0.956409192362497,0.956409192362497,0.956409192362497,0.956409192362497,0.956409192362497,0.956409192362497,0.956409192362497,0.956409192362497,0.956409192362497,0.956409192362497,0.8335286378860474,0.8335286378860474,0.8335286378860474,0.8335286378860474,0.8335286378860474,0.8335286378860474,0.8335286378860474,0.8335286378860474,0.8335286378860474,0.8335286378860474,0.855693814655145,0.855693814655145,0.855693814655145,0.855693814655145,0.855693814655145,0.855693814655145,0.855693814655145,0.855693814655145,0.855693814655145,0.855693814655145
148,Windy Ariestanty,-0.059223983,-0.0068080174,0.0185715,0.23203726,0.03091817,0.0054199137,-0.05024537,0.096483566,Windy Ariestanty,0.9330473733253968,0.9330473733253968,0.9330473733253968,0.9330473733253968,0.9330473733253968,0.9330473733253968,0.9330473733253968,0.9330473733253968,0.9330473733253968,0.9330473733253968,0.7536115118826943,0.7536115118826943,0.7536115118826943,0.7536115118826943,0.7536115118826943,0.7536115118826943,0.7536115118826943,0.7536115118826943,0.7536115118826943,0.7536115118826943,0.9337725083033244,0.9337725083033244,0.9337725083033244,0.9337725083033244,0.9337725083033244,0.9337725083033244,0.9337725083033244,0.9337725083033244,0.9337725083033244,0.9337725083033244
149,Intan Paramaditha,-0.054622795,-0.0056309267,0.017827181,0.20965448,0.02782393,0.0035364982,-0.04497633,0.08813035,Intan Paramaditha,0.9145130415757498,0.9145130415757498,0.9145130415757498,0.9145130415757498,0.9145130415757498,0.9145130415757498,0.9145130415757498,0.9145130415757498,0.9145130415757498,0.9145130415757498,0.9642827477410575,0.9642827477410575,0.9642827477410575,0.9642827477410575,0.9642827477410575,0.9642827477410575,0.9642827477410575,0.9642827477410575,0.9642827477410575,0.9642827477410575,0.9206649917695258,0.9206649917695258,0.9206649917695258,0.9206649917695258,0.9206649917695258,0.9206649917695258,0.9206649917695258,0.9206649917695258,0.9206649917695258,0.9206649917695258
150,Merry Riana,-0.061186507,-0.009031903,0.01739059,0.24327451,0.032679915,0.0047872365,-0.0542713,0.100372,Merry Riana,0.9105324968695641,0.9105324968695641,0.9105324968695641,0.9105324968695641,0.9105324968695641,0.9105324968695641,0.9105324968695641,0.9105324968695641,0.9105324968695641,0.9105324968695641,0.9592866585368202,0.9592866585368202,0.9592866585368202,0.9592866585368202,0.9592866585368202,0.9592866585368202,0.9592866585368202,0.9592866585368202,0.9592866585368202,0.9592866585368202,0.9205581143095687,0.9205581143095687,0.9205581143095687,0.9205581143095687,0.9205581143095687,0.9205581143095687,0.9205581143095687,0.9205581143095687,0.9205581143095687,0.9205581143095687
